loc	cluster
chr7:6443571-6445545	16
chr7:6445745-6446344	16
chr7:6452001-6452425	16
chr7:6457430-6459739	16
chr7:6459976-6460956	16
chr7:6463843-6464399	16
chr7:6465745-6467733	16
chr7:6468197-6468792	16
chr7:6469917-6470527	16
chr7:6472933-6473456	16
chr7:6479837-6480263	18
chr7:6490367-6491589	16
chr7:6492959-6493694	24
chr7:6500784-6501306	16
chr7:6506934-6508891	16
chr7:6510482-6510715	18
chr7:6516778-6516979	18
chr7:6518172-6518636	16
chr7:6560846-6561336	16
chr7:6576338-6576741	16
chr7:6590089-6590657	18
chr7:6598805-6599350	18
chr7:6602494-6602878	18
chr7:6740391-6742159	1
chr7:6760081-6760294	0
chr7:6775372-6776505	0
chr7:6782126-6782339	2
chr7:6847854-6848530	0
chr7:6890731-6892137	1
chr7:6902629-6903173	16
chr7:6950989-6951576	2
chr7:6969664-6969988	5
chr7:7056832-7057197	10
chr7:7058334-7059178	1
chr7:7070190-7071223	11
chr7:7076913-7077243	0
chr7:7124460-7124782	15
chr7:7137440-7137734	4
chr7:7146898-7147334	0
chr7:7157617-7157884	18
chr7:7162694-7163182	5
chr7:7174713-7175401	0
chr7:7226017-7226216	16
chr7:7240505-7241371	0
chr7:7289629-7289922	13
chr7:7290801-7291716	0
chr7:7294809-7295116	24
chr7:7341509-7342022	5
chr7:7406059-7406258	1
chr7:7409942-7410287	1
chr7:7413351-7414264	20
chr7:7448845-7449435	7
chr7:7462253-7462663	25
chr7:7502233-7503036	0
chr7:7520942-7521902	1
chr7:7539765-7540360	16
chr7:7595032-7595318	10
chr7:7597268-7598367	7
chr7:7605485-7605712	13
chr7:7629973-7630629	0
chr7:7649783-7650184	0
chr7:7659705-7660042	1
chr7:7741398-7741959	0
chr7:7746580-7747287	10
chr7:7748395-7749095	4
chr7:7760047-7761014	0
chr7:7804202-7804520	2
chr7:7848714-7848916	18
chr7:7877857-7878362	7
chr7:7908426-7908733	18
chr7:7919064-7919537	4
chr7:7977646-7978351	33
chr7:8035480-8035800	4
chr7:8117547-8117772	26
chr7:8118802-8119810	1
chr7:8125223-8125998	2
chr7:8175584-8175945	30
chr7:8229777-8230061	26
chr7:8263845-8264046	5
chr7:8266235-8266697	0
chr7:8302459-8302909	9
chr7:8308493-8308777	28
chr7:8314848-8315911	9
chr7:8332275-8332763	22
chr7:8347168-8347367	13
chr7:8377359-8377931	0
chr7:8390950-8391955	1
chr7:8402970-8403239	4
chr7:8442769-8443166	27
chr7:8459923-8460122	13
chr7:8474976-8475587	4
chr7:8486988-8487263	18
chr7:8516597-8516951	35
chr7:8523455-8524331	0
chr7:8526890-8527611	15
chr7:8528344-8528773	1
chr7:8539635-8540504	0
chr7:8549176-8550181	1
chr7:8606603-8607032	27
chr7:8636062-8636397	28
chr7:8676796-8677502	0
chr7:8701391-8701746	22
chr7:8735351-8735784	31
chr7:8736091-8737246	3
chr7:8747562-8748063	1
chr7:8755688-8756350	4
chr7:8794923-8795545	20
chr7:8819336-8819756	20
chr7:8822930-8824330	20
chr7:8858942-8860045	1
chr7:8920103-8920612	0
chr7:8942723-8943197	25
chr7:8972689-8972888	23
chr7:9016371-9016777	14
chr7:9017094-9017442	4
chr7:9038915-9039151	4
chr7:9057488-9058088	0
chr7:9099245-9099754	8
chr7:9099936-9100350	0
chr7:9109005-9109873	0
chr7:9126486-9126754	0
chr7:9137118-9137524	2
chr7:9149135-9150700	1
chr7:9153587-9153830	1
chr7:9167382-9168154	16
chr7:9260710-9261005	16
chr7:9271579-9271985	31
chr7:9317606-9318248	1
chr7:9323649-9324521	1
chr7:9356259-9357019	1
chr7:9399043-9399704	0
chr7:9444354-9445371	1
chr7:9485319-9486935	17
chr7:9518329-9519279	1
chr7:9536822-9537021	16
chr7:9620841-9621202	10
chr7:9680997-9681337	5
chr7:9681761-9682129	35
chr7:9703474-9703701	13
chr7:9714115-9714460	26
chr7:9739480-9739972	37
chr7:9759432-9760112	12
chr7:9778606-9779817	1
chr7:9802775-9803931	20
chr7:9825082-9825306	18
chr7:9867984-9868440	0
chr7:9938663-9938921	27
chr7:9988714-9989232	0
chr7:10004033-10004826	11
chr7:10005674-10006368	17
chr7:10018942-10019226	5
chr7:10024111-10024313	4
chr7:10050746-10051810	0
chr7:10125557-10126001	4
chr7:10136654-10136853	25
chr7:10150536-10150870	15
chr7:10176000-10176369	13
chr7:10192193-10192510	13
chr7:10208956-10209414	14
chr7:10210984-10211481	5
chr7:10269308-10270096	2
chr7:10280089-10280313	18
chr7:10282009-10282285	23
chr7:10321882-10322143	23
chr7:10346355-10347659	1
chr7:10409126-10409785	24
chr7:10441326-10441863	0
chr7:10445624-10446012	10
chr7:10460613-10461113	15
chr7:10475181-10475482	16
chr7:10478028-10479202	34
chr7:10488536-10488785	27
chr7:10497624-10498399	5
chr7:10520499-10520755	24
chr7:10552755-10553679	0
chr7:10570803-10571566	7
chr7:10604858-10605309	26
chr7:10610461-10610782	23
chr7:10618010-10618435	0
chr7:10628351-10628828	28
chr7:10649065-10649399	4
chr7:10667707-10667906	4
chr7:10668771-10668990	5
chr7:10694060-10694862	2
chr7:10732964-10733867	12
chr7:10764172-10764843	0
chr7:10773164-10773460	2
chr7:10818246-10819085	32
chr7:10868871-10869114	0
chr7:10872203-10872608	2
chr7:10970859-10971070	5
chr7:10996423-10997150	1
chr7:11006558-11007052	1
chr7:11009667-11011274	1
chr7:11064751-11065062	23
chr7:11082337-11082825	5
chr7:11117382-11117664	12
chr7:11126878-11127110	2
chr7:11151342-11151757	0
chr7:11180733-11181124	2
chr7:11195932-11196131	5
chr7:11219512-11219960	5
chr7:11256038-11256395	12
chr7:11263025-11264590	8
chr7:11277933-11278244	25
chr7:11284811-11285385	10
chr7:11342810-11343110	29
chr7:11396380-11396717	27
chr7:11437910-11438316	2
chr7:11444396-11444822	12
chr7:11520161-11520521	27
chr7:11568078-11568427	4
chr7:11569935-11571150	21
chr7:11616194-11616598	5
chr7:11620688-11621522	32
chr7:11648071-11648633	0
chr7:11652607-11653074	4
chr7:11658328-11658878	12
chr7:11671564-11672571	0
chr7:11673509-11674177	1
chr7:11711425-11711624	10
chr7:11720138-11720740	0
chr7:11771289-11771516	13
chr7:11773753-11774263	0
chr7:11798448-11799173	2
chr7:11799776-11801179	3
chr7:11820050-11820655	3
chr7:11851917-11852383	0
chr7:11865735-11866583	0
chr7:11906515-11907802	3
chr7:11913928-11914291	0
chr7:11917209-11917992	0
chr7:11926200-11927031	1
chr7:11946288-11947071	1
chr7:11950766-11950998	0
chr7:12056982-12058828	3
chr7:12069147-12070505	3
chr7:12092900-12093757	0
chr7:12137056-12137616	1
chr7:12172674-12173504	1
chr7:12189107-12189772	20
chr7:12219804-12220883	17
chr7:12230799-12231231	0
chr7:12268865-12269449	0
chr7:12275282-12275694	0
chr7:12289261-12289483	4
chr7:12313422-12314035	0
chr7:12321382-12321709	20
chr7:12336834-12337207	4
chr7:12370479-12371037	16
chr7:12444395-12444695	5
chr7:12460340-12461100	20
chr7:12472704-12472903	18
chr7:12477629-12478253	12
chr7:12495299-12495747	7
chr7:12507924-12508519	1
chr7:12514250-12514649	10
chr7:12549666-12550496	2
chr7:12568178-12568603	2
chr7:12580554-12580828	4
chr7:12580865-12581353	10
chr7:12607866-12608344	4
chr7:12609424-12609890	2
chr7:12618570-12619057	2
chr7:12630233-12630806	0
chr7:12654534-12654933	12
chr7:12665710-12665954	13
chr7:12681001-12681241	16
chr7:12692258-12693412	7
chr7:12723507-12725925	1
chr7:12751497-12752521	0
chr7:12784187-12784538	15
chr7:12790837-12791239	10
chr7:12797453-12797734	28
chr7:12820952-12821671	3
chr7:12823586-12824048	2
chr7:12824869-12825547	1
chr7:13032905-13033582	19
chr7:13051848-13052084	28
chr7:13058342-13058541	12
chr7:13131647-13132133	4
chr7:13146796-13147057	2
chr7:13159100-13159569	21
chr7:13173894-13174405	2
chr7:13204249-13204788	2
chr7:13213565-13213834	0
chr7:13220190-13220711	23
chr7:13236405-13237121	34
chr7:13237529-13237999	1
chr7:13270323-13270530	13
chr7:13293643-13294319	0
chr7:13300789-13301281	1
chr7:13314317-13314619	16
chr7:13316717-13316971	5
chr7:13347053-13347430	14
chr7:13388100-13388941	28
chr7:13473818-13474026	26
chr7:13477997-13478355	2
chr7:13510003-13510348	2
chr7:13587450-13588655	0
chr7:13602823-13603044	23
chr7:13620988-13621387	10
chr7:13626068-13626729	32
chr7:13626947-13627160	23
chr7:13636915-13637174	5
chr7:13692505-13693040	1
chr7:13701823-13702378	7
chr7:13710428-13711052	2
chr7:13721748-13722374	7
chr7:13726583-13726909	7
chr7:13768375-13768607	30
chr7:13769358-13770091	9
chr7:13790706-13790930	9
chr7:13803530-13803876	30
chr7:13805720-13805969	32
chr7:13813536-13814085	2
chr7:13832786-13833509	0
chr7:13875258-13875473	32
chr7:13895277-13895525	22
chr7:13915240-13915993	21
chr7:13923220-13923419	26
chr7:13945637-13945841	21
chr7:13955377-13955905	0
chr7:13975733-13976278	2
chr7:14054294-14054911	17
chr7:14059025-14059412	14
chr7:14117383-14117828	1
chr7:14186841-14187814	0
chr7:14216331-14217152	4
chr7:14235181-14235593	5
chr7:14260256-14261027	0
chr7:14294312-14295105	4
chr7:14310412-14311322	3
chr7:14322117-14323209	3
chr7:14334115-14335106	3
chr7:14358834-14359409	3
chr7:14369310-14369841	20
chr7:14419915-14420214	1
chr7:14440188-14440779	0
chr7:14458923-14459573	0
chr7:14461455-14461806	25
chr7:14481197-14481696	22
chr7:14500516-14500854	2
chr7:14507576-14508612	14
chr7:14521295-14522209	5
chr7:14624448-14624822	0
chr7:14638511-14638814	26
chr7:14652639-14653221	16
chr7:14666144-14666450	13
chr7:14692922-14693161	16
chr7:14709157-14709570	28
chr7:14726022-14726486	10
chr7:14756445-14756644	18
chr7:14757248-14757778	1
chr7:14758005-14758678	1
chr7:14771365-14771868	0
chr7:14791302-14791976	28
chr7:14838050-14838313	10
chr7:14841545-14841826	23
chr7:14875793-14876297	5
chr7:14912525-14913109	5
chr7:14913502-14913859	15
chr7:14954829-14955271	13
chr7:14956153-14956539	13
chr7:14972797-14973031	16
chr7:14987166-14987489	5
chr7:14987734-14988208	1
chr7:15021845-15022224	5
chr7:15028335-15028772	13
chr7:15043403-15043602	13
chr7:15049301-15049724	12
chr7:15083722-15084347	19
chr7:15097070-15097430	14
chr7:15104136-15104504	2
chr7:15108467-15108803	1
chr7:15132658-15133354	1
chr7:15157546-15157977	19
chr7:15159247-15160125	10
chr7:15161320-15161519	2
chr7:15162817-15164756	8
chr7:15168442-15169129	11
chr7:15174989-15175925	1
chr7:15189746-15190471	11
chr7:15202323-15202835	5
chr7:15206018-15206217	24
chr7:15251307-15251615	5
chr7:15251957-15252750	7
chr7:15282228-15282640	0
chr7:15313192-15314132	8
chr7:15324659-15325506	8
chr7:15329328-15330414	8
chr7:15338497-15338898	8
chr7:15383233-15383719	15
chr7:15384115-15384361	29
chr7:15419199-15419545	4
chr7:15441289-15441646	1
chr7:15477063-15477806	0
chr7:15563360-15563805	28
chr7:15564634-15564968	1
chr7:15575125-15576151	0
chr7:15582331-15582777	2
chr7:15588563-15589399	14
chr7:15608133-15609113	0
chr7:15627254-15627465	5
chr7:15688145-15688566	5
chr7:15743659-15744827	7
chr7:15779659-15780204	29
chr7:15783123-15783342	2
chr7:15887719-15888593	3
chr7:15919843-15921200	3
chr7:15944320-15945063	1
chr7:15980444-15981460	3
chr7:16004487-16005291	7
chr7:16010002-16010674	3
chr7:16017233-16017638	0
chr7:16026197-16027187	3
chr7:16047913-16048604	1
chr7:16052892-16053286	2
chr7:16060426-16061192	20
chr7:16070116-16071039	20
chr7:16229482-16229737	23
chr7:16230191-16231087	1
chr7:16259206-16259431	30
chr7:16259790-16260189	29
chr7:16274734-16276163	0
chr7:16292242-16292635	19
chr7:16306155-16306354	5
chr7:16311499-16311713	1
chr7:16320107-16320417	5
chr7:16324670-16325111	5
chr7:16373583-16375401	9
chr7:16420977-16421843	3
chr7:16451669-16452265	1
chr7:16458653-16459193	33
chr7:16465415-16466232	19
chr7:16521094-16521471	31
chr7:16551017-16551627	5
chr7:16554149-16554397	0
chr7:16588965-16589585	7
chr7:16592258-16593143	0
chr7:16628427-16629095	21
chr7:16670654-16671082	1
chr7:16700673-16701160	1
chr7:16713339-16713678	11
chr7:16726875-16727140	27
chr7:16755086-16756100	0
chr7:16756670-16757469	1
chr7:16802353-16802961	1
chr7:16829550-16830599	3
chr7:16847081-16847306	0
chr7:16903967-16904667	1
chr7:16936725-16937606	0
chr7:16951881-16952142	19
chr7:17025978-17028248	3
chr7:17049095-17049762	3
chr7:17052703-17053250	3
chr7:17058837-17059423	3
chr7:17061935-17062942	3
chr7:17067583-17068280	0
chr7:17139365-17139943	32
chr7:17177936-17178300	5
chr7:17180376-17180633	2
chr7:17241860-17242423	8
chr7:17274537-17274781	0
chr7:17276982-17277304	23
chr7:17281849-17282270	2
chr7:17297903-17298754	11
chr7:17300263-17300789	33
chr7:17314970-17316006	12
chr7:17336210-17336572	16
chr7:17426563-17427215	35
chr7:17429608-17430038	2
chr7:17446922-17447190	13
chr7:17454680-17455311	13
chr7:17475852-17476256	13
chr7:17477111-17477525	5
chr7:17490125-17490602	0
chr7:17501805-17502264	13
chr7:17505475-17505680	30
chr7:17514239-17514601	16
chr7:17523620-17523954	5
chr7:17524842-17525058	16
chr7:17531165-17531829	2
chr7:17536143-17536446	26
chr7:17557503-17557829	25
chr7:17560851-17561194	31
chr7:17583064-17583279	5
chr7:17587380-17588065	28
chr7:17606094-17606583	19
chr7:17669930-17670389	7
chr7:17685470-17685752	13
chr7:17688214-17688742	9
chr7:17758632-17759449	14
chr7:17785185-17785645	0
chr7:17810334-17810758	1
chr7:17820643-17821386	0
chr7:17867355-17867885	0
chr7:17870853-17871652	9
chr7:17893900-17894132	16
chr7:17957109-17958054	0
chr7:17978640-17978911	16
chr7:17985308-17985613	11
chr7:18051992-18052651	9
chr7:18077330-18078265	0
chr7:18115687-18115890	10
chr7:18125064-18125610	15
chr7:18130476-18131033	2
chr7:18142704-18143162	14
chr7:18158998-18159789	22
chr7:18175337-18175552	19
chr7:18219119-18219696	17
chr7:18249862-18250253	4
chr7:18259545-18260347	17
chr7:18336354-18336577	5
chr7:18349460-18349747	20
chr7:18358315-18358514	23
chr7:18414974-18416118	1
chr7:18427195-18427648	4
chr7:18446651-18446979	31
chr7:18529875-18530742	0
chr7:18565114-18565471	1
chr7:18583046-18584473	3
chr7:18625396-18625698	10
chr7:18631181-18631690	4
chr7:18638007-18638315	7
chr7:18638537-18639114	7
chr7:18645094-18645428	0
chr7:18661185-18661500	0
chr7:18677601-18678174	0
chr7:18684538-18684838	2
chr7:18687608-18687909	1
chr7:18695616-18696044	5
chr7:18721858-18722790	11
chr7:18734559-18734959	4
chr7:18748285-18749004	11
chr7:18757246-18757671	1
chr7:18758223-18758543	19
chr7:18777962-18778549	1
chr7:18781972-18782518	0
chr7:18799079-18799925	8
chr7:18802129-18802945	8
chr7:18804612-18805222	8
chr7:18857065-18858422	8
chr7:18888004-18888739	9
chr7:18907569-18908739	0
chr7:18922790-18923113	1
chr7:18923583-18923935	0
chr7:18936330-18936737	14
chr7:18974839-18975215	10
chr7:19059176-19059416	4
chr7:19107031-19107455	0
chr7:19119968-19120699	0
chr7:19134673-19135880	3
chr7:19138225-19138947	3
chr7:19160667-19161175	0
chr7:19186757-19187261	3
chr7:19222444-19222983	27
chr7:19232967-19233166	26
chr7:19235664-19235927	12
chr7:19247139-19247835	19
chr7:19249790-19250160	5
chr7:19254133-19254882	2
chr7:19325187-19326127	11
chr7:19375548-19376201	1
chr7:19391655-19391934	0
chr7:19394460-19394685	5
chr7:19430380-19430841	4
chr7:19551215-19554074	3
chr7:19558867-19560137	3
chr7:19592903-19593383	17
chr7:19611756-19612286	24
chr7:19653779-19654246	0
chr7:19698730-19699122	2
chr7:19710000-19710335	29
chr7:19716674-19716985	8
chr7:19779111-19780364	0
chr7:19783949-19784563	0
chr7:19978828-19979027	26
chr7:19979133-19980213	0
chr7:19981927-19982348	19
chr7:20016418-20017367	3
chr7:20085603-20086737	9
chr7:20183157-20183849	0
chr7:20209049-20209649	11
chr7:20257029-20257829	1
chr7:20310845-20311248	1
chr7:20314306-20314773	1
chr7:20345528-20345983	2
chr7:20375125-20376620	17
chr7:20377115-20377468	0
chr7:20395676-20395909	29
chr7:20438099-20439334	8
chr7:20443656-20444562	0
chr7:20467352-20468081	11
chr7:20503076-20503351	7
chr7:20580721-20580999	2
chr7:20601002-20601979	7
chr7:20611881-20612202	7
chr7:20614749-20614962	2
chr7:20617777-20618103	7
chr7:20656581-20658273	1
chr7:20676109-20676378	25
chr7:20721752-20722032	1
chr7:20746025-20746330	27
chr7:20784386-20784880	19
chr7:20832689-20832902	18
chr7:20840340-20841139	34
chr7:20858003-20858641	7
chr7:20939978-20940177	2
chr7:20957806-20958696	0
chr7:20991634-20992657	3
chr7:21000355-21001046	3
chr7:21014697-21015472	3
chr7:21028927-21030333	3
chr7:21050174-21051141	3
chr7:21070253-21071108	1
chr7:21102226-21103833	3
chr7:21114314-21115400	3
chr7:21129517-21130511	3
chr7:21147423-21147922	1
chr7:21164988-21165286	27
chr7:21182423-21182905	4
chr7:21190665-21191042	1
chr7:21198359-21199155	0
chr7:21255568-21256988	1
chr7:21346381-21346580	25
chr7:21365716-21366902	1
chr7:21382916-21384042	21
chr7:21391325-21391951	1
chr7:21393383-21394198	20
chr7:21484564-21484889	13
chr7:21538249-21538885	0
chr7:21539985-21540222	15
chr7:21595583-21595948	4
chr7:21649855-21651008	3
chr7:21678765-21680330	3
chr7:21701284-21702515	3
chr7:21767217-21767492	20
chr7:21879433-21879889	9
chr7:21935344-21935770	22
chr7:21948968-21949205	11
chr7:21955967-21956544	0
chr7:21982074-21982385	15
chr7:21983877-21984114	18
chr7:22003385-22003584	12
chr7:22006412-22006633	12
chr7:22028115-22028352	23
chr7:22031786-22032409	29
chr7:22043903-22045024	0
chr7:22062375-22062625	31
chr7:22153068-22153532	2
chr7:22176886-22177544	2
chr7:22188287-22188782	20
chr7:22201139-22201754	1
chr7:22203818-22204320	5
chr7:22204797-22205284	20
chr7:22209365-22209844	20
chr7:22228852-22229165	18
chr7:22234297-22234974	20
chr7:22260662-22260861	10
chr7:22262235-22262440	18
chr7:22282927-22283681	1
chr7:22304384-22304583	23
chr7:22323680-22324334	1
chr7:22328229-22328628	32
chr7:22329727-22330009	5
chr7:22330290-22330595	5
chr7:22349818-22350348	21
chr7:22362586-22362954	11
chr7:22401336-22401783	11
chr7:22416606-22416943	22
chr7:22426903-22427297	11
chr7:22428894-22429134	18
chr7:22482502-22483352	7
chr7:22483649-22484067	7
chr7:22493012-22493524	7
chr7:22500542-22501323	11
chr7:22504097-22504414	1
chr7:22547893-22548272	11
chr7:22550604-22551346	11
chr7:22556116-22556790	14
chr7:22584881-22585716	11
chr7:22634928-22635168	12
chr7:22642102-22642574	5
chr7:22643898-22644097	18
chr7:22722654-22723834	11
chr7:22736458-22736913	11
chr7:22746487-22748156	0
chr7:22774811-22775704	1
chr7:22841927-22842692	34
chr7:22844829-22845449	0
chr7:22875898-22876341	27
chr7:22886289-22887041	22
chr7:22903532-22903918	11
chr7:22911660-22912312	1
chr7:22930870-22931981	17
chr7:23031245-23031601	5
chr7:23155240-23155486	16
chr7:23175127-23176793	11
chr7:23182645-23182914	5
chr7:23191307-23191950	17
chr7:23201339-23201650	2
chr7:23215328-23215714	12
chr7:23218547-23219047	0
chr7:23256598-23256862	30
chr7:23276055-23276683	10
chr7:23285044-23285389	5
chr7:23291575-23292459	1
chr7:23300177-23301030	12
chr7:23302532-23303078	24
chr7:23307473-23308218	10
chr7:23335926-23336268	28
chr7:23348489-23348697	23
chr7:23348706-23348905	23
chr7:23364810-23365344	8
chr7:23395995-23396649	17
chr7:23404417-23404648	23
chr7:23408486-23409381	0
chr7:23437770-23438568	0
chr7:23450300-23450736	20
chr7:23454291-23455160	1
chr7:23469364-23470362	1
chr7:23473494-23473758	2
chr7:23475457-23476138	2
chr7:23480919-23481221	28
chr7:23513546-23514151	21
chr7:23524843-23525271	21
chr7:23633576-23633803	23
chr7:23641068-23641682	21
chr7:23649534-23650735	11
chr7:23669467-23670567	8
chr7:23684639-23685063	0
chr7:23730918-23731574	1
chr7:23744756-23746481	11
chr7:23762973-23763923	8
chr7:23818293-23819143	9
chr7:23881531-23882289	1
chr7:23912255-23913191	19
chr7:23930105-23930304	2
chr7:23955579-23955934	21
chr7:23958214-23959114	1
chr7:23966102-23967071	1
chr7:23975425-23975734	26
chr7:23979431-23980098	1
chr7:24015854-24016597	0
chr7:24017601-24017800	7
chr7:24075102-24075906	1
chr7:24154038-24154279	8
chr7:24154938-24155514	8
chr7:24156316-24157158	8
chr7:24196070-24196747	7
chr7:24218433-24219229	9
chr7:24281254-24282493	8
chr7:24293324-24293577	22
chr7:24304448-24304966	0
chr7:24306617-24306994	2
chr7:24346618-24347607	7
chr7:24376006-24376781	2
chr7:24389029-24389838	1
chr7:24398468-24398667	2
chr7:24420773-24421753	3
chr7:24438154-24439901	3
chr7:24445277-24446237	3
chr7:24475890-24476237	3
chr7:24530759-24531232	14
chr7:24565196-24565434	5
chr7:24580278-24580537	16
chr7:24594659-24594992	0
chr7:24608733-24609175	11
chr7:24640222-24641219	0
chr7:24651064-24651861	15
chr7:24704062-24704411	15
chr7:24744112-24745227	3
chr7:24747697-24748984	3
chr7:24803658-24804497	0
chr7:24835084-24835867	1
chr7:24845756-24846473	1
chr7:24876482-24877500	9
chr7:24931208-24931761	7
chr7:24962302-24962867	9
chr7:24998923-24999869	1
chr7:25006101-25007742	1
chr7:25008482-25008724	1
chr7:25031573-25031880	1
chr7:25081858-25082116	33
chr7:25088183-25088843	1
chr7:25140121-25140927	9
chr7:25169458-25170273	14
chr7:25172774-25173003	4
chr7:25207483-25208048	0
chr7:25253959-25255548	3
chr7:25256304-25256735	3
chr7:25256902-25257247	3
chr7:25270197-25270754	14
chr7:25275738-25276412	17
chr7:25305999-25307266	3
chr7:25313853-25314361	2
chr7:25336307-25336802	1
chr7:25354372-25354733	5
